r,rdf_mc_y_nacl,rdf_md_y_nacl,rdf_mc_y_nana,rdf_mc_y_clcl,rdf_md_y_nana,rdf_md_y_clcl
0.0235,0.0,0.0,0.0,0.0,0.0,0.0
0.07050000000000001,0.0,0.0,0.0,0.0,0.0,0.0
0.1175,0.0,0.0,0.004905423826069996,0.0,0.007358135739104994,0.0
0.16449999999999998,2.573783279150371,2.5822301186467924,0.06632333234227293,0.0,0.06256918145497446,0.0
0.2115,4.3374771863309505,4.29092108057427,0.11998606117779245,0.052233679629449095,0.12490662520085644,0.0480701254560872
0.25849999999999995,2.4143249445613635,2.3997556330944727,0.2113183611023952,0.19332842868240716,0.19687573930043295,0.20219670522747168
0.3055,1.6192978206915984,1.611224915356537,0.29316438250477383,0.3007837538322493,0.28608925198640367,0.31203139722042755
0.35250000000000004,1.224107637263885,1.2327602598459817,0.36082117476203623,0.37649127865087095,0.3661353839069452,0.37172211659774723
0.39949999999999997,1.0188514365392782,1.0152975503331072,0.4255115693418421,0.41628207382133814,0.41543338457807394,0.4124629722266471
0.4465,0.9013801208101424,0.8919106825032374,0.46633798872836496,0.465318856354528,0.45342897865975956,0.4549576772205156
0.4935,0.8190653459019797,0.8050568013873373,0.49137663835973155,0.49137663835973144,0.47726381187599853,0.48498067758877833
0.5405,0.7583875646980031,0.7479264470159889,0.5154056484551098,0.49975743918007465,0.5049155526077712,0.5048575962771236
0.5874999999999999,0.7286516551244375,0.71476930569666,0.5250765663425323,0.5323365936051158,0.5157562610729994,0.5172769424590812
0.6345000000000001,0.6990144839944216,0.6860822323953432,0.545846157738018,0.547318121334661,0.5370984883636818,0.5370143761581594
0.6815,0.6826070781156928,0.6729464262584647,0.553938131964429,0.5496364077412104,0.5496364077412107,0.5500009606414837
0.7284999999999999,0.6578582986828586,0.6610805138651757,0.5652275879713984,0.5616544384622941,0.5608887635674862,0.5547314612884056
0.7755000000000001,0.6473138046425301,0.6477642567845018,0.5629244111700502,0.5730595843644091,0.5630088709466696,0.5707791703956783
0.8225,0.6393819514520925,0.6331625748154683,0.5736092279066222,0.5725580656581792,0.5713066820290795,0.5747605008453939
0.8694999999999999,0.6355618858288595,0.6333447704217158,0.5749719289194714,0.5806154954103849,0.5737625932428475,0.5774353904829651
0.9165,0.6274995743650237,0.6233169829617135,0.5872156759577212,0.5818337390676797,0.5803219590423858,0.5732266714570128
0.9635,0.622807900106478,0.6209384550508106,0.5875529021298518,0.5915288925897091,0.5822090250438965,0.5895226588714323
1.0105,0.6211701844653664,0.6175969055493377,0.5865815078118308,0.5882064791982394,0.5843761895017062,0.5857358594372717
1.0575,0.6125269497880051,0.6143286332302968,0.5932686192115827,0.5906039445406313,0.5886205787344115,0.59426787221319
1.1044999999999998,0.6120954096235256,0.6140454210754352,0.5919846153614858,0.5921234062121556,0.5928451186356374,0.5952462003522245
1.1515,0.6108412108697169,0.6097047502269638,0.5971142986117368,0.5937943012284118,0.5901806117688694,0.593832608890527
1.1985000000000001,0.6105788674512508,0.608356951862982,0.5997403985737246,0.597135394090926,0.592290792993957,0.5929273099264053
1.2454999999999998,0.607245934271857,0.6073168786801644,0.5975811229555863,0.5954746197550889,0.5988253787320452,0.5975811229555864
1.2925,0.6066914674143592,0.6040056465178543,0.596870484589025,0.5992826558092826,0.5975090005002702,0.595390749302649
1.3395000000000001,0.6071433935081106,0.6045200712865669,0.5987119603967812,0.599146035296749,0.5978249377751081,0.5938805180319234
1.3864999999999998,0.6078890759900853,0.6037451484007327,0.5963908879605424,0.5968312628372008,0.5954661007195601,0.5972540227187927
1.4335,0.603035246583977,0.6039745409876518,0.5966167348255315,0.5984211688115387,0.6004892643845416,0.598478844783694
1.4805000000000001,0.6032557420144388,0.6033716108689848,0.6003551583556289,0.5975125091240945,0.5989801812816806,0.594662135302257
1.5274999999999999,0.6030841253858751,0.5996590365605716,0.6014078636938303,0.6009071621494533,0.5964734136912745,0.5986648900159396
1.5745,0.6026874305353634,0.6044495147232756,0.5985007731431533,0.6027352390210818,0.5976060714818491,0.5987807942737906
1.6215000000000002,0.6033318416408373,0.6017219435672734,0.6015545141676228,0.5978259902292508,0.6014128431371496,0.5983475972050845
1.6684999999999999,0.6044595629459757,0.6011145134712449,0.6006370836825787,0.6006310017744426,0.6018717110341608,0.6020784959107807
1.7155,0.603840505386597,0.6026783553433598,0.6032997028912291,0.6038577650407047,0.5957572340462554,0.6006704822488547
1.7625000000000002,0.6042228545407129,0.6000396181112584,0.6024623524342456,0.6000477938176357,0.5997098646207281,0.6028765882240021
1.8094999999999999,0.6034771696298623,0.6016207782131406,0.6021016818391988,0.6047078692320343,0.6028514778153125,0.6020292877449535
1.8565,0.6024048705330527,0.6015574646585963,0.5986222472093932,0.601103058609975,0.5979787099945881,0.6002777589757221
1.9035,0.6041359161650848,0.6014256339871382,0.6031966632034166,0.60500507562215,0.6006592783368232,0.6025611487616919
1.9505,0.6028708204880483,0.6006589649560797,0.6008681343927047,0.6024435807877081,0.597298902729448,0.5973434068649
1.9975,0.6007107332751913,0.6008274280461398,0.603023411463087,0.6016867259049455,0.5984829240116213,0.6023953814230711
2.0445,0.6028064482459901,0.600937101985147,0.6022170877238827,0.6003821714591759,0.6033309993636046,0.6010221643285438
2.0915,0.6016029956556515,0.6019184482830223,0.6007650141363169,0.6007843670582416,0.6010553079651855,0.6004514968011383
2.1385,0.602254287733134,0.6033816436948526,0.6035186294767356,0.6039443960961042,0.5998681435054575,0.6025004919086812
2.1855,0.6024797984785146,0.6010352960728008,0.601714123583707,0.603557414997134,0.6016609517160123,0.5987152302457097
2.2325,0.602410844729159,0.6028932340527748,0.6013152774272839,0.6010163319309586,0.6022528792112136,0.601661782434388
2.2794999999999996,0.6032852779611961,0.6017668331856174,0.5997433263065719,0.6008381706082772,0.6024771785956519,0.6012813218732532
2.3265000000000002,0.6007530066760346,0.6008468508722788,0.6022607700956896,0.6032617748556259,0.6008093131937813,0.5994986225862391
2.3735,0.6020366648316089,0.6004813290618369,0.6044260212315486,0.6030495115068039,0.6004527770042278,0.60163393054533
2.4204999999999997,0.6036528834508469,0.601588053280869,0.6016212870764671,0.6038956346534755,0.6015056912656916,0.6031066932449327
2.4675000000000002,0.6033156848351903,0.6023006736693649,0.6019322107119075,0.6035312009046457,0.6008031845932085,0.5996713776220008
2.5145,0.6028427506969987,0.5996627836728824,0.6039821830917455,0.6002358472039645,0.6021264212831451,0.5987549867708389
2.5614999999999997,0.6021734437570893,0.6022456977062152,0.6028559855265098,0.6036094909959627,0.60064707908181,0.5987400909245282
2.6085000000000003,0.6030728091583977,0.6008196127485559,0.601353362753979,0.60298571708292,0.6017266145060235,0.6000420049317957
2.6555,0.6027166404434413,0.6006373385044794,0.6008150155754758,0.6019314998729556,0.6034489581009281,0.6019531092464555
2.7024999999999997,0.6023018932492943,0.6009920801766429,0.6020503627742806,0.6019112675807247,0.6002954450822515,0.6039745129518038
2.7495000000000003,0.6016324582137351,0.6021744593487292,0.6040938600623236,0.6008799277122562,0.600487984742736,0.6008418532523602
2.7965,0.6024448738621048,0.6005970262367818,0.6020497570587992,0.6019956314693046,0.59945172876309,0.5993802829849588
2.8434999999999997,0.6022470683259897,0.6016544538602865,0.6019832187758888,0.6029192564655332,0.6018533880448868,0.6015560337900104
2.8905000000000003,0.6030495377295101,0.6010433040112333,0.6013270138299796,0.6019025394622927,0.6013736233002028,0.6013918617885496
2.9375,0.6009497377451215,0.6007603883854354,0.6021368503110311,0.6022251479399011,0.5993270235434585,0.5998469984690216
2.9844999999999997,0.6005895624827604,0.5998073604303904,0.6012253986589883,0.6009307660511696,0.601660694576346,0.6014630056007775
3.0315000000000003,0.6008359336810335,0.6004002128954489,0.6027427878589614,0.6013131078183118,0.6017958090691495,0.6009243674979808
3.0785,0.601754809466178,0.6004970817792884,0.6020978261080565,0.602664160876159,0.5991017901266456,0.5976582617587386
3.1254999999999997,0.6012222382677131,0.6016113457811941,0.6018149989341292,0.6003157650848607,0.6012257047043587,0.6013366306770213
3.1725000000000003,0.6012752600552651,0.6006595587108415,0.6032577847394296,0.6001153527411109,0.6019204006716234,0.6004770352248577
3.2195,0.600796154306484,0.5997899269246112,0.6000186149659461,0.6011930914068007,0.6020441376177681,0.6013711413818406
3.2664999999999997,0.6017473391448658,0.6001946383226351,0.6008261916463428,0.6007024198894354,0.60098804702076,0.6003882300449783
3.3135000000000003,0.6016837826424535,0.6013352633952158,0.6008919037333547,0.6007669919677519,0.6011864487608868,0.6010970057682324
3.3605,0.600734654305112,0.6005742307057335,0.6001776695652151,0.6020517770345857,0.5998898066579197,0.6012661511834256
3.4074999999999998,0.6025330335707855,0.6001787509408238,0.6020926536672558,0.601923501121529,0.602461581202332,0.6016085274156938
3.4545000000000003,0.6018211752438658,0.6015026541273889,0.6013550986881299,0.6014146883847538,0.6000114929094937,0.6016814232172604
3.5015,0.6006691585500256,0.6007665168840355,0.602156462461076,0.6008445416481711,0.6011400690733939,0.6024920379953241
3.5484999999999998,0.6010729505203293,0.600672250907327,0.6010951369082989,0.6016356779969787,0.6015079381874646,0.602575574069087
3.5955000000000004,0.600876568201089,0.6018261047772726,0.6014849264626576,0.6016656658385379,0.6007973310109389,0.600902107460725
3.6425,0.6015658804165748,0.6018517323773028,0.6014376298716939,0.6017285863317201,0.600707686471977,0.5991750605575364
3.6895,0.601749145743778,0.6002354178044284,0.6014276184863241,0.6005681394344823,0.6032037922721842,0.6007820763330595
3.7365,0.600974327305034,0.6014454709396874,0.6020245470929622,0.6006080843766803,0.6006384024998878,0.6011234924712173
3.7835,0.6009279024113172,0.6014087033992461,0.6021189641452518,0.602477347169465,0.5994553384999478,0.6007788718467931
3.8305,0.6023142572374146,0.602441190086992,0.6022513677801241,0.6001292813221878,0.6010870473690001,0.5999169572828947
3.8775,0.600840657155327,0.601630637599309,0.6014921235656532,0.6007770307902726,0.6007973011366615,0.6011283834610108
3.9245,0.6016972435318939,0.6007314920637521,0.6003830080393917,0.6026948752420119,0.6014141689695192,0.6016659129492621
3.9715,0.6012572796687771,0.6011875052060717,0.6007291406587582,0.6009717410983194,0.6026860459743385,0.6019142330714854
4.0184999999999995,0.6013698827915117,0.6011292543143552,0.6010511418021632,0.6004010779423085,0.6010207355893638,0.6017305633847213
4.0655,0.6012274715689732,0.6014804953262484,0.6007070826268838,0.6011742034095464,0.6009457649566216,0.5999490357427395
4.112500000000001,0.6015090761941222,0.6008238185188274,0.601636216770839,0.600669147502271,0.6008373334620222,0.6020827104497019
4.1594999999999995,0.6007701714561976,0.6019675018152897,0.6012467549338255,0.6018554508744509,0.6012457763229888,0.6009502358502098
4.2065,0.6013922768789343,0.6009301112731502,0.5999971682801059,0.6005090908455191,0.6007827541234793,0.6007645736959223
4.253500000000001,0.6004931992435963,0.6007075055178579,0.6019395326360437,0.6008511562300805,0.6012460787092868,0.6016307070006452
4.3004999999999995,0.6006348275523637,0.6006018698539893,0.6001963070656577,0.6014908122184809,0.6020620789903071,0.6016546852187318
4.3475,0.6017712554155683,0.6019419061166024,0.6013417172993154,0.6004611417658916,0.6003742487580154,0.601064913799999
4.394500000000001,0.600616413038837,0.6016452733972785,0.6004108163161663,0.6005712606669065,0.6010815263069689,0.6009579052498402
4.4415,0.6013417601948978,0.6008259292202138,0.601266660011392,0.6012898337823013,0.6007207889633073,0.6002470140913845
4.4885,0.6012551198152355,0.600550018085898,0.6001592286888279,0.6008920638592479,0.6006281759653125,0.6020829210111792
4.5355,0.6008461853793944,0.6014532067208604,0.6006655193665779,0.6007058502760448,0.6003190027770763,0.6003140642983654
4.5825,0.6012748270516045,0.6002947904538748,0.6021609317170962,0.6020674029261981,0.6018134238819484,0.6010006909403505
4.6295,0.6009931021518381,0.6012261505472943,0.6030368180808167,0.6003295067207041,0.6026773705556198,0.6018036365712934
4.6765,0.601106341651088,0.602565699355462,0.600840405645013,0.6019087948397267,0.6007250505797862,0.6018089236758732
4.7235,0.6012395163964585,0.6016439913629351,0.6007257648911974,0.6018633033053586,0.6008646371592374,0.6005565380290515
4.7705,0.600981823780849,0.6011953476224374,0.6006633979822434,0.600935696679182,0.6026282637161623,0.6018530308139506
4.8175,0.6015793939787413,0.6006561616985674,0.6008648100052681,0.6003891502291528,0.6012179071396853,0.6004292749035186
4.8645,0.6006078941003677,0.5998229793507246,0.6012182243478122,0.6024102644325041,0.6002966471394788,0.6010915790326918
4.9115,0.6007251913602498,0.6011477242039485,0.6007265951238507,0.6005033967113984,0.6010354231159224,0.6017590632518905
4.9585,0.6001151842181965,0.601010759295941,0.6017204018315937,0.6001826708445853,0.6001930004302569,0.600325907765901
5.0055,0.6007607491480083,0.6010232848492069,0.601013486219433,0.6015818067463509,0.6017250694713301,0.6007492610993072
5.0525,0.6005313897239213,0.600693555235749,0.6014383890589874,0.5995991867510247,0.6016718543357285,0.6020499089031783
5.0995,0.6011680810566847,0.6009652683613336,0.6005834075400709,0.6001862462425938,0.6002565633247694,0.600770919759207
5.1465,0.6006979698461375,0.6011591861586768,0.6021394705873371,0.6011377714026541,0.6008136734533026,0.6012042530332905
5.1935,0.5999156395109125,0.6013807583672586,0.6004790260462896,0.6014802533709998,0.6019673708656539,0.6014921802168738
5.2405,0.6005584403261762,0.601448077984914,0.6008938269418062,0.6005991306141025,0.6004986379333157,0.6016823554002433
5.2875,0.6008941308296027,0.6005280408662863,0.6006709643259104,0.6002100967294118,0.6007266802508486,0.6019512193837265
5.3345,0.601260163539356,0.6018132005969268,0.599457661370544,0.6009599944209654,0.600644653226223,0.6014728700999608
5.3815,0.6007740475788169,0.6012277251508774,0.5994355233504237,0.6002902612503632,0.6016887106735196,0.6006790442212661
5.4285,0.6005207901700225,0.6015501077878056,0.6001878347921236,0.6012180142443622,0.6015231036415397,0.6005676165087612
5.4755,0.6007394073142328,0.6013157193910922,0.5999174355083826,0.5999654379841619,0.601517329789367,0.6014749746636795
5.5225,0.6000161643080404,0.6014693045145525,0.6001027697988582,0.6014312758214685,0.6017199607908609,0.6014529271941735
5.5695,0.6009185670250691,0.6005539505199888,0.6001844215170862,0.6002804881411792,0.6005146505374058,0.6015037000990904
5.6165,0.6004825608818174,0.6020407055841906,0.6009634763669459,0.6005566304543042,0.6011824646682089,0.6017846824966846
5.6635,0.6009645130360766,0.6013107921581101,0.6010444845101434,0.5994946742932332,0.6015976865221745,0.6006417238849723
5.7105,0.6006133281504734,0.6015297358217521,0.6002631202330351,0.600488977081197,0.6014474408552376,0.6007480634426517
5.7575,0.60131945837434,0.6016440519646639,0.6002248807754988,0.6003357176112187,0.6014849474746782,0.6020427070350772
5.8045,0.600358669930149,0.6013338308628078,0.5999699623901278,0.6007614483313475,0.6010634693159016,0.6010765351155666
5.8515,0.6004831736210429,0.6014380345716878,0.6006683602735634,0.6014926757602147,0.600482431885453,0.6014348203841275
5.8985,0.6010834779383859,0.6017482301790653,0.601136035216565,0.6007009777471889,0.6015068560126106,0.6018348523597689
5.9455,0.6007791553235325,0.601197303064491,0.6003246052591922,0.6009132691465202,0.6016140138716314,0.6011791019027998
5.9925,0.6007602401477148,0.6012748758749502,0.6007352509644409,0.60161835927146,0.6020629781361252,0.6024118837139127
6.0395,0.6013176090461275,0.6011326316624149,0.6004133783222343,0.6015650191979934,0.6011913509573704,0.6011969211671682
6.0865,0.6008366756857915,0.601821374746746,0.6012327034120929,0.6011257553590581,0.6010887348791617,0.6016646090108871
6.1335,0.6010565943246804,0.6014787555845025,0.6016572064795125,0.6009843588425899,0.6012769012934257,0.6018363324724862
6.1805,0.6008634897010332,0.6015469753972804,0.6018658910642386,0.6008920790832686,0.6017639444299095,0.6006119474619789
6.2275,0.600956330467097,0.6009224954415978,0.6015186467618621,0.6006319508032693,0.601709432647586,0.6012156595657698
6.2745,0.6012092712107188,0.6015135421498663,0.6011602438085095,0.6005916979688584,0.6005985790077649,0.6012385156260717
6.3215,0.6012370190671499,0.6012359598329321,0.6009963610527149,0.6015691949180604,0.6008467971810678,0.6012781173548268
6.3685,0.6007553235508655,0.6007306932348858,0.6007584545232351,0.6010740565381611,0.6009788749781044,0.6013700377928999
6.4155,0.6015175263657055,0.6011088315479837,0.6012890110448753,0.6015485847036399,0.6010286146486817,0.6012256602628635
6.4625,0.6014298936022393,0.6014053664831094,0.6015533400117472,0.6013855015436488,0.6016599620337513,0.6008621211998915
6.5095,0.6012618880792651,0.6011066536538506,0.6014604762631298,0.6017489685543775,0.6016858358923031,0.6016970239590002
6.5565,0.601127066777785,0.6011288391733757,0.6021977906468884,0.6016834020601501,0.6016593762532654,0.6014202997814815
6.6035,0.6012195671675763,0.6014284612749862,0.6013409043582186,0.6018534326514908,0.6017307364843142,0.6009479660000424
6.6505,0.6012710448248444,0.6016416052532146,0.6017997059318474,0.6013208101716294,0.6011565845272385,0.6005888767635267
6.6975,0.6016219607805227,0.6012220456878992,0.601162785027643,0.6017716222569027,0.6016799003432571,0.6013133901451101
6.7445,0.6019023119981528,0.6008383381421801,0.6010326338751932,0.6018284275096412,0.6006004933655604,0.6016281763518618
6.7915,0.6014255410561707,0.6014701412910566,0.6008297700173214,0.601486109276386,0.6012324569117247,0.601050018090833
6.8385,0.6016985864426041,0.6015161123923195,0.6013454050218655,0.601410936377225,0.601693336693141,0.6012755290462595
6.8855,0.6011615855090017,0.6018583380836288,0.6011281942400489,0.6015271038381301,0.6011096236947489,0.6011310512470179
6.9325,0.6012392392025975,0.6011504596274628,0.6012906749881914,0.6006847191579096,0.6021224550552227,0.6017388004626781
6.9795,0.6015640638313517,0.60091497480733,0.6019003388678926,0.6016139402837996,0.6009205359448846,0.6009045476744135
7.0265,0.6014781726104538,0.600944219907381,0.6015994007932004,0.6018552316965351,0.6005215502178897,0.6009934313479017
7.0735,0.6014798424106821,0.6017390527567842,0.6022434300686219,0.5998354133285805,0.6013104758594745,0.6004881767197469
7.1205,0.6007426388288465,0.6010755791965254,0.6013921563966848,0.6009109456947539,0.6011573950341184,0.6020864222185542
7.1675,0.6016149345725259,0.6008877229578911,0.6011372127345862,0.6008659708769635,0.6011995027845145,0.6004427940298345
7.2145,0.601112069034474,0.60133603588719,0.6010427808142443,0.6013729570749647,0.602027454253851,0.6013205842887818
7.2615,0.6009859917664124,0.600983262420881,0.601274178544665,0.6004306502254787,0.6011913348802767,0.6015500029931548
7.3085,0.6010525915209457,0.6012415133037239,0.6012857324122768,0.6009690665381229,0.6010391197495223,0.6016223682064222
7.355499999999999,0.600880182521509,0.6010626293982382,0.6010767119187402,0.6009111640666139,0.6015583341199164,0.6015758590343194
7.4025,0.600997226301623,0.6015558686723425,0.6013914893906929,0.6012020824364613,0.6017987297914719,0.6010611859093329
7.4495000000000005,0.6014119099669228,0.6012971934706764,0.6003523078619688,0.6016221218443517,0.6015296774338126,0.6010973548934389
7.496499999999999,0.6010278217610643,0.6013057556870981,0.6011781621720027,0.6012001558593748,0.6017292094898536,0.6008220452066122
7.5435,0.6010625642450421,0.6013205320962615,0.6016479757182528,0.601262957956456,0.6013123497249709,0.6012498661623923
7.5905000000000005,0.6008362793342308,0.6019851541945296,0.6009951146998762,0.6007470905581467,0.6012293270706802,0.6009924698926778
7.637499999999999,0.6007521623670194,0.6013908833805854,0.6015524140527287,0.6009747931406646,0.6011840718731256,0.6015289028497753
7.6845,0.6015399314531481,0.6011574442780147,0.6003351255236793,0.6013016654542458,0.6015017974244423,0.6009607529720612
7.7315000000000005,0.6016138679316227,0.60120287706566,0.600819077876563,0.6012530117198813,0.6003041354959155,0.601586959501391
7.778499999999999,0.6007546054646956,0.6016996050688342,0.6013966847041672,0.6011982823590871,0.6007771321061335,0.6012192699132215
7.8255,0.6010431490756126,0.6011121315290463,0.6001819052181171,0.6010677560429691,0.6015482831133806,0.6016779535368681
7.8725000000000005,0.6010387207564417,0.6014144954541896,0.6012703870186663,0.6007373907007413,0.601335679750591,0.6017350854998513
7.919499999999999,0.6012034360942393,0.6017086631308043,0.6012814540550027,0.6016626352335378,0.6009461657945628,0.6018003139878246
7.9665,0.6010444484299162,0.6005703761248697,0.6008259536534204,0.6008753083953638,0.6005645069123147,0.6004756683768155
8.0135,0.6009329805092062,0.6015723612323153,0.5998986338796154,0.600618431559652,0.6018315411295596,0.6005467154538021
8.060500000000001,0.6009382893184028,0.6005307166412033,0.6009406346854708,0.6009335985842662,0.6011373849228658,0.6003668015427643
8.1075,0.6010772115867731,0.601180373855327,0.6002640198718547,0.6004711171600381,0.6013453562099057,0.6017077764642267
8.1545,0.6012463452158681,0.6014809802958726,0.6014887462968936,0.601411086286691,0.6011169967398599,0.6007737649570634
8.2015,0.6012112890425694,0.6014725671689526,0.6004126035945775,0.6010063946351745,0.6012049962167894,0.6010972630394364
8.2485,0.6010618390206499,0.6012812026572418,0.6006323192965912,0.6014692108562724,0.6013510058337183,0.6014886213652385
8.2955,0.6008521949734974,0.6011666351247762,0.6010951602703585,0.6006537630626941,0.6009883785601431,0.6008771681154023
8.342500000000001,0.6012878478531172,0.6013815092384089,0.6008239199005124,0.6014647097417082,0.6012569517597866,0.600764803753432
8.3895,0.6014119170563849,0.6011210822221706,0.6007492995618914,0.6005590180450491,0.6013968821704144,0.600009342613966
8.4365,0.601264324222015,0.601158108423219,0.6010146635706459,0.6004825140926923,0.6013657823142583,0.6002346375812799
8.4835,0.6016983883894599,0.601498302497505,0.6009989699805451,0.6009984994669842,0.60082699727388,0.6018000193187063
8.5305,0.6010463667357812,0.6014327178627143,0.6007579703360016,0.6006051051204663,0.6002179396430698,0.6009240978305097
8.5775,0.6012814740042605,0.601428296128535,0.6011544429500298,0.6004645170431724,0.6006329712672612,0.6005137645895592
8.624500000000001,0.6012495089020515,0.6017307131006285,0.6003903295039805,0.6007554437587189,0.6003914676406849,0.6004556585508071
8.6715,0.6015777367531332,0.6016316641353473,0.6007490113659153,0.6005134871830509,0.6004821890363794,0.6013285899956399
8.7185,0.6019400275903038,0.6019232103129812,0.6009238630983222,0.6007360887303386,0.6007730644659084,0.6009505925457226
8.7655,0.6014802230107825,0.6015520613841316,0.6005789378972984,0.6005357467280463,0.6002607335687238,0.6009811005701859
8.8125,0.6011633962051021,0.6023228203787485,0.6000144369356181,0.6007866596552599,0.6009388368032862,0.6011075833829033
8.8595,0.6018276560655239,0.6018411380514807,0.6006103945174535,0.600469319016401,0.6001515755713704,0.6007087590869946
8.9065,0.6021218338832529,0.6020428606611379,0.6001015067645308,0.6000167706316129,0.6003093984357188,0.6007373479231243
8.9535,0.6022706579966897,0.6024509224631944,0.599634382576768,0.600066299195398,0.6008952834145294,0.6006327541446231
9.000499999999999,0.6026669559204618,0.6028685423243604,0.5998948032319046,0.5998659603871784,0.6005161784302373,0.6009697217132445
9.0475,0.6027770153183745,0.6034082918201947,0.6007927966152422,0.599906899741947,0.5998804241874804,0.600100088553448
9.0945,0.6036478015273046,0.6032709342657305,0.5997929468816195,0.5993589661132668,0.5995272360149585,0.6002613185787853
9.1415,0.6038654904299908,0.6041041630723837,0.599272359018249,0.5997110061071954,0.5998951771020468,0.5995823498016615
9.1885,0.6045388752552995,0.6050402275965476,0.5992275485521178,0.5995171296644226,0.5999855932920848,0.5993502796052549
9.2355,0.6062282189181812,0.6061349215676699,0.5998739745808753,0.5997258898500644,0.5999650883763747,0.5988004595349955
9.282499999999999,0.6061644051169455,0.6062778838166551,0.5993229658988561,0.5995013878197853,0.5987244271641096,0.5996686092456781
9.3295,0.6061010596062476,0.6057753274067554,0.599591181480183,0.5993159285316719,0.5995946829311185,0.5991700347427095
9.3765,0.605583400727637,0.6057107922743671,0.5998298862150214,0.599677555582424,0.5992685160582305,0.5997089460920492
