r,rho
0.0047,0.0
0.014100000000000001,0.0
0.0235,0.0
0.0329,0.0
0.042300000000000004,0.0
0.051699999999999996,0.0
0.0611,0.0
0.07050000000000001,0.0
0.0799,0.0
0.08929999999999999,0.0
0.09870000000000001,0.0
0.1081,0.0
0.1175,0.0
0.1269,0.0
0.13629999999999998,0.0
0.1457,0.0
0.15510000000000002,0.0
0.16449999999999998,0.0
0.1739,0.0
0.18330000000000002,0.0
0.19269999999999998,0.0
0.2021,0.0
0.21150000000000002,0.0
0.22089999999999999,0.0
0.2303,0.0
0.2397,0.0
0.24910000000000002,0.0
0.2585,0.0
0.2679,0.0
0.2773,0.0
0.28669999999999995,0.0
0.29610000000000003,0.0
0.3055,0.0
0.31489999999999996,0.0
0.32430000000000003,0.0
0.3337,0.0
0.34309999999999996,0.0
0.35250000000000004,0.0
0.3619,0.0
0.37129999999999996,0.0
0.38070000000000004,0.0
0.3901,0.0
0.39949999999999997,0.0
0.40890000000000004,0.0
0.4183,0.0
0.42769999999999997,0.0
0.43710000000000004,5.017467830236921
0.4465,48.74240574783029
0.45589999999999997,179.890613977229
0.4653,366.45976832903926
0.4747,407.86775537563614
0.4841,352.166480607947
0.4935,248.01235210450574
0.5029,159.7859222230023
0.5123,91.91875792677646
0.5217,65.33421806503691
0.5311,41.030171113795355
0.5405,32.440623273128296
0.5499,24.734808609096596
0.5592999999999999,19.763518273527644
0.5687,17.93128269809649
0.5781000000000001,19.046706991727966
0.5874999999999999,21.38497475982021
0.5969,23.757724463356976
0.6063000000000001,26.745583464659955
0.6156999999999999,32.971591364520016
0.6251,36.0653900169856
0.6345000000000001,45.407029584163816
0.6438999999999999,54.19178135927933
0.6533,56.818316311466276
0.6627000000000001,55.96957067706602
0.6720999999999999,53.780161850722344
0.6815,48.06712687698131
0.6909000000000001,41.67210856556475
0.7002999999999999,35.53609698351585
0.7097,29.071879565456552
0.7191000000000001,23.635185669669873
0.7284999999999999,18.9620410066424
0.7379,14.95116978157235
0.7473000000000001,12.832436475960302
0.7566999999999999,10.652949190895315
0.7661,8.819288215860208
0.7755000000000001,7.364675768235364
0.7848999999999999,5.837683138595767
0.7943,4.779624150625114
0.8037000000000001,4.59639921711712
0.8130999999999999,3.7049391984691153
0.8225,3.4017740198617514
0.8319000000000001,3.195376592562892
0.8412999999999999,2.7147639804117545
0.8507,2.359764572667761
0.8601000000000001,2.438622070185252
0.8694999999999999,2.1524604223640154
0.8789,2.019001151089609
0.8883000000000001,1.8598381366177286
0.8976999999999999,1.7186807319945845
0.9071,1.5173636832062334
0.9165000000000001,1.4926961879531202
0.9259,1.3576334473203162
0.9353,1.291776548712815
0.9447,1.251970510600529
0.9541,1.1948773669884925
0.9635,1.1659776015481342
0.9729,1.048538650031438
0.9823,1.0241807295222713
0.9917,0.9887190384932291
1.0011,1.0198591945544373
1.0105,0.9450182913384804
1.0199,0.8859740127320637
1.0293,0.8988279646028444
1.0387,0.9012665652373426
1.0481,0.8813200776975669
1.0575,0.8553142158864544
1.0669,0.8217180875735616
1.0763,0.8083409903856091
1.0857,0.7082316639938893
1.0951,0.703183668150959
1.1045,0.7302955647037257
1.1139000000000001,0.6915864222528263
1.1233,0.6892841812308879
1.1326999999999998,0.6449038416477357
1.1421000000000001,0.6594779731407201
1.1515,0.7365323528811628
1.1608999999999998,0.6696955617258736
1.1703000000000001,0.6582080608877293
1.1797,0.6029038267854903
1.1890999999999998,0.6465394005515529
1.1985000000000001,0.6452767858009777
1.2079,0.6149671276501594
1.2172999999999998,0.6062202763286039
1.2267000000000001,0.5561830699321103
1.2361,0.5117469200175461
1.2454999999999998,0.6022700290828678
1.2549000000000001,0.5482642548315649
1.2643,0.5606620316459375
1.2736999999999998,0.515241464095146
1.2831000000000001,0.5006502757321454
1.2925,0.55799822423639
1.3018999999999998,0.5799338677044392
1.3113000000000001,0.5181147796246612
1.3207,0.5156186079030503
1.3300999999999998,0.5089545310949873
1.3395000000000001,0.5997268999896365
1.3489,0.49370348500526967
1.3582999999999998,0.4937757553573748
1.3677000000000001,0.5339594934943986
1.3771,0.5690982198786159
1.3864999999999998,0.5696637887028393
1.3959000000000001,0.5098882331443589
1.4053,0.5400580594350742
1.4146999999999998,0.5233888898726143
1.4241000000000001,0.5222411830639617
1.4335,0.5509426518682459
1.4428999999999998,0.492458141990274
1.4523000000000001,0.5101833605812489
1.4617,0.5378130588577716
1.4710999999999999,0.44393508505942203
1.4805000000000001,0.48031292035794554
1.4899,0.5176468754369389
1.4992999999999999,0.5389474440853569
1.5087000000000002,0.4736814912134547
1.5181,0.5238451119883757
1.5274999999999999,0.5201384893920699
1.5369000000000002,0.5576942184153835
1.5463,0.5416414823775755
1.5556999999999999,0.5163167402450022
1.5651000000000002,0.5503047444355654
1.5745,0.5403390908250919
1.5838999999999999,0.5099044418857777
1.5933000000000002,0.4980704829339656
1.6027,0.5297299241709279
1.6120999999999999,0.5056565670276629
1.6215000000000002,0.4998108754819365
1.6309,0.5246964695847592
1.6402999999999999,0.5297110564673072
1.6497000000000002,0.5046412595622103
1.6591,0.5262308847508251
1.6684999999999999,0.4872519828889898
1.6779000000000002,0.5434431974351258
1.6873,0.494665309184717
1.6966999999999999,0.5531518792957146
1.7061000000000002,0.49218424807360056
1.7155,0.4835694449563303
1.7248999999999999,0.5081856488052974
1.7343000000000002,0.5132451518345728
1.7437,0.4809307209839616
1.7530999999999999,0.4943779273018027
1.7625000000000002,0.5388479560084664
1.7719,0.49236799107440876
1.7812999999999999,0.5225319768045705
1.7907000000000002,0.5065014868229576
1.8001,0.47738868453427535
1.8094999999999999,0.4937694217107207
1.8189000000000002,0.5120256269063064
1.8283,0.5305143158164236
1.8377,0.5279206942900702
1.8471,0.5095358654957003
1.8565,0.4715408483957126
1.8659,0.48685966320682394
1.8753,0.5123788005349624
1.8847,0.48166331547608277
1.8941,0.4556597710166569
1.9035,0.4841687731958586
1.9129,0.5071811063023894
1.9223,0.4781808186838608
1.9317,0.5044459044981183
1.9411,0.4919900215948803
1.9505,0.49087488484514485
1.9599,0.49939937011353197
1.9693,0.4940975500549928
1.9787,0.495629828632085
1.9881,0.5070158498097038
1.9975,0.46512965025818415
2.0069,0.4668248580821443
2.0163,0.4830428784114432
2.0257,0.49043140017802433
2.0351,0.4976631176827416
2.0445,0.47056884667682114
2.0539,0.49787455730441
2.0633,0.48564376235398127
2.0727,0.5169607321461018
2.0821,0.5030287825345657
2.0915,0.45038295992487093
2.1009,0.46362166208703254
2.1103,0.5165223923295642
2.1197,0.48958003797342353
2.1291,0.4906350880088449
2.1385,0.5002132511012112
2.1479,0.46924053938549243
2.1573,0.486985905062889
2.1667,0.4791634746157581
2.1761,0.5047502526293248
2.1855,0.5161456973268003
2.1949,0.4904302592419604
2.2043,0.48843399616366884
2.2137000000000002,0.48710162359164744
2.2230999999999996,0.4722864902069487
2.2325,0.5097147918142009
2.2419000000000002,0.4618725598086668
2.2512999999999996,0.49121678285860954
2.2607,0.47865210491085836
2.2701000000000002,0.48742606493563584
2.2794999999999996,0.4707893703657397
2.2889,0.5121693944175952
2.2983000000000002,0.48555361668131963
2.3076999999999996,0.4788244896245755
2.3171,0.4871659476141469
2.3265000000000002,0.4840191432327538
2.3358999999999996,0.4880819354848878
2.3453,0.4987968723496963
2.3547000000000002,0.4810826449740094
2.3640999999999996,0.4846478509390383
2.3735,0.4657911371024028
2.3829000000000002,0.4846706594844414
2.3922999999999996,0.4538770546033794
2.4017,0.4582188276689603
2.4111000000000002,0.47176157324651835
2.4204999999999997,0.48742827971992625
2.4299,0.49029481778660466
2.4393000000000002,0.4936362474178189
2.4486999999999997,0.46426687426301405
2.4581,0.4878654134042388
2.4675000000000002,0.48606702087117837
2.4768999999999997,0.47669336199643175
2.4863,0.4602584327042161
2.4957000000000003,0.440659589638923
2.5050999999999997,0.4796783847837668
2.5145,0.4822905012402195
2.5239000000000003,0.4757148825195339
2.5332999999999997,0.47763182988832875
2.5427,0.5061831520624486
2.5521000000000003,0.46168600547444416
2.5614999999999997,0.45265956754466957
2.5709,0.4613617863014878
2.5803000000000003,0.4936044411857538
2.5896999999999997,0.5163748760078292
2.5991,0.46675426771737605
2.6085000000000003,0.45499921946518623
2.6178999999999997,0.4654780670834139
2.6273,0.45924082594500787
2.6367000000000003,0.47423545807290984
2.6460999999999997,0.47616109644269095
2.6555,0.48194883751146717
2.6649000000000003,0.4709563686492542
2.6742999999999997,0.46750347774576456
2.6837,0.476427726770076
2.6931000000000003,0.5009718728180461
2.7024999999999997,0.47865945872241117
2.7119,0.48498624592557
2.7213000000000003,0.47992698793688676
2.7306999999999997,0.45335759295838524
2.7401,0.4402468039213795
2.7495000000000003,0.45963565693746344
2.7588999999999997,0.47875049540966597
2.7683,0.46266445393931294
2.7777000000000003,0.45076173144867454
2.7870999999999997,0.4702011602213647
2.7965,0.48301050991951855
2.8059000000000003,0.47225372369713203
2.8152999999999997,0.47818311064088953
2.8247,0.4639992670996643
2.8341000000000003,0.44630430239000324
2.8434999999999997,0.4768589246623872
2.8529,0.4551316365633594
2.8623000000000003,0.4711319319902745
2.8716999999999997,0.5098797196960968
2.8811,0.47545583199158853
2.8905000000000003,0.501495742601348
2.8998999999999997,0.4806349312238572
2.9093,0.4845345682304966
2.9187000000000003,0.49893150404836345
2.9280999999999997,0.4788262249579395
2.9375,0.47613450110310684
2.9469000000000003,0.4872351579062053
2.9562999999999997,0.4866839882100593
2.9657,0.4945509658723014
2.9751000000000003,0.46489279902069486
2.9844999999999997,0.4721847737092201
2.9939,0.4803204984827985
3.0033000000000003,0.4559687933325394
3.0126999999999997,0.4743445628998827
3.0221,0.4824041897817306
3.0315000000000003,0.4700913357133303
3.0408999999999997,0.46238377379923373
3.0503,0.4728434609786411
3.0597000000000003,0.4694905024734012
3.0690999999999997,0.46729298793442925
3.0785,0.4718122241817034
3.0879000000000003,0.45862419477821675
3.0972999999999997,0.46191082473024436
3.1067,0.4835667541564427
3.1161000000000003,0.48915313884057915
3.1254999999999997,0.4590288246624672
3.1349,0.4582181077674786
3.1443000000000003,0.47239184249630356
3.1536999999999997,0.47234598252394616
3.1631,0.4421527548005083
3.1725000000000003,0.4731771491771056
3.1818999999999997,0.48323989817044566
3.1913,0.4803973166997342
3.2007000000000003,0.49028352962690996
3.2100999999999997,0.49367978893298736
3.2195,0.46722068901609876
3.2289000000000003,0.4799302628416253
3.2382999999999997,0.47644177617477085
3.2477,0.477600071153778
3.2571000000000003,0.49419629560480494
3.2664999999999997,0.47856397664668837
3.2759,0.4716804876936241
3.2853000000000003,0.4667304397137481
3.2946999999999997,0.4942877765145362
3.3041,0.477619825069156
3.3135000000000003,0.47115532011566563
3.3228999999999997,0.4734763842213158
3.3323,0.47919409902742444
3.3417000000000003,0.4661741604992335
3.3510999999999997,0.47034638782175636
3.3605,0.47343407287752604
3.3699000000000003,0.49856172665132215
3.3792999999999997,0.47911421149833
3.3887,0.46982570987968
3.3981000000000003,0.477584373780619
3.4074999999999998,0.4807851773125806
3.4169,0.4756965997790389
3.4263000000000003,0.4776866554114823
3.4356999999999998,0.49228666378609454
3.4451,0.4757858804129248
3.4545000000000003,0.45697456924876745
3.4638999999999998,0.46534431708576673
3.4733,0.4674774090458783
3.4827000000000004,0.47106370109674545
3.4920999999999998,0.4873591143659565
3.5015,0.4667955766713307
3.5109000000000004,0.4785485054054632
3.5202999999999998,0.48239978827189894
3.5297,0.4897702186018549
3.5391000000000004,0.4799070533793427
3.5484999999999998,0.4894680207205273
3.5579,0.5015961147202895
3.5673000000000004,0.48590229640217
3.5766999999999998,0.482110996976717
3.5861,0.4841120404951242
3.5955000000000004,0.4829754329035474
3.6048999999999998,0.48021567986869995
3.6143,0.497808344764419
3.6237000000000004,0.4932145949091489
3.6330999999999998,0.4929903565135188
3.6425,0.4875782513494337
3.6519000000000004,0.5007803146428669
3.6612999999999998,0.4670344857989451
3.6707,0.49291536606577213
3.6801,0.4779002442442366
3.6895,0.49217991711419884
3.6989,0.488521529637731
3.7083,0.49912829200929504
3.7177,0.5036504374520203
3.7271,0.49372480636647254
3.7365,0.4944267861754911
3.7459,0.4870470731481689
3.7553,0.4849119573063167
3.7647,0.48898840810821775
3.7741,0.49390968071440605
3.7835,0.5077197432247
3.7929,0.4904965353596692
3.8023,0.48375638737360094
3.8117,0.49448185745433865
3.8211,0.4990088216257631
3.8305,0.47341477626428674
3.8399,0.471817386034051
3.8493,0.4954374002324384
3.8587,0.5007722484548898
3.8681,0.5071809193168948
3.8775,0.4842459050284525
3.8869,0.4844277938651574
3.8963,0.48299926471127463
3.9057,0.49961292298469984
3.9151,0.5107464075479503
3.9245,0.505829490432252
3.9339,0.4872794978074638
3.9433,0.4894501148380293
3.9527,0.48610910819517994
3.9621,0.4765259552777209
3.9715,0.4876893694743101
3.9809,0.4800476696838195
3.9903,0.4831047709962864
3.9997000000000003,0.4844743681129229
4.0091,0.4891173264710634
4.0184999999999995,0.49489099482374377
4.027900000000001,0.5065402465372488
4.0373,0.5052228668373016
4.0466999999999995,0.506755193416612
4.056100000000001,0.4826069035117955
4.0655,0.49183668011815473
4.0748999999999995,0.4849185053903241
4.084300000000001,0.47862958984294907
4.0937,0.4891246408833192
4.1030999999999995,0.4765789594124326
4.112500000000001,0.4797830796932371
4.1219,0.4955328697181308
4.1312999999999995,0.47344260405370264
4.140700000000001,0.471418899072646
4.1501,0.4914630549738224
4.1594999999999995,0.5064901232460457
4.168900000000001,0.4885015841792102
4.1783,0.49418491141380816
4.1876999999999995,0.4867800573906863
4.197100000000001,0.4933114561122524
4.2065,0.49936110133080525
4.2158999999999995,0.47683697708057154
4.225300000000001,0.48745981491245843
4.2347,0.4873042288787636
4.2440999999999995,0.4945466962780628
4.253500000000001,0.4827721573078654
4.2629,0.4779088464874949
4.2722999999999995,0.48235862851317873
4.281700000000001,0.4770687211236309
4.2911,0.49480528567433113
4.3004999999999995,0.4980796186048754
4.309900000000001,0.48907392488000706
4.3193,0.5056064677546168
4.3286999999999995,0.4800916320606938
4.338100000000001,0.476607724957071
4.3475,0.5107685017854168
4.3568999999999996,0.48649408621797685
4.366300000000001,0.4822371515009066
4.3757,0.49420389610959664
4.3850999999999996,0.48179774333524156
4.394500000000001,0.4874093416578876
4.4039,0.4823302552687102
4.4133,0.48701395466932423
4.4227,0.4981447094065379
4.4321,0.5028746619829638
4.4415,0.5031619772057945
4.4509,0.4840545626369633
4.4603,0.4947808612248676
4.4697,0.48957721675251314
4.4791,0.47892793621743324
4.4885,0.48364647397824684
4.4979,0.4873800321621971
4.5073,0.4747246191451646
4.5167,0.48592445887792507
4.5261,0.4958909603249789
4.5355,0.4780981503526081
4.5449,0.4890308651957153
4.5543,0.4883915768017051
4.5637,0.4899379018325082
4.5731,0.49333936672550227
4.5825,0.49469337293919813
4.5919,0.48750151938836367
4.6013,0.48766066467972874
4.6107,0.49214461683992106
4.6201,0.48355127657419555
4.6295,0.4994610031468959
4.6389,0.4882443645614856
4.6483,0.4843618337949846
4.6577,0.49128535825447683
4.6671,0.46992644135197575
4.6765,0.48497258892499107
4.6859,0.5035565737755033
4.6953,0.4946311439170539
